UserID,Date,AvgAmount,Category,Age,Sex
25,2024-04-16,54424,수의업,21,F
25,2024-04-16,94484,인테리어/가정용품,21,F
25,2024-04-16,66663,인테리어/가정용품,21,F
25,2024-04-16,62552,음/식료품소매,21,F
25,2024-04-16,9253,커피/음료,21,F
25,2024-04-17,57480,한식,21,F
25,2024-04-17,9689,종합소매점,21,F
25,2024-04-17,47712,연료판매,21,F
25,2024-04-17,39143,양식,21,F
25,2024-04-17,16639,간이주점,21,F
25,2024-04-18,18475,패션잡화,21,F
25,2024-04-18,12382,취미/오락,21,F
25,2024-04-18,10595,취미/오락,21,F
25,2024-04-18,12722,패스트푸드,21,F
25,2024-04-18,65291,차량관리/서비스,21,F
25,2024-04-19,62229,차량관리/서비스,21,F
25,2024-04-19,63547,연료판매,21,F
25,2024-04-19,25467,제조/도매,21,F
25,2024-04-19,79771,한식,21,F
25,2024-04-19,18126,제과/제빵/떡/케익,21,F
25,2024-04-20,13582,커피/음료,21,F
25,2024-04-20,17837,중식,21,F
25,2024-04-20,66656,연료판매,21,F
25,2024-04-20,47777,제과/제빵/떡/케익,21,F
25,2024-04-20,74862,음/식료품소매,21,F
25,2024-04-21,77528,일반병원,21,F
25,2024-04-21,7680,분식,21,F
25,2024-04-21,23718,제조/도매,21,F
25,2024-04-21,44780,별식/퓨전요리,21,F
25,2024-04-21,24001,양식,21,F
25,2024-04-22,22728,한식,21,F
25,2024-04-22,5132,연료판매,21,F
25,2024-04-22,21798,분식,21,F
25,2024-04-22,43716,종합소매점,21,F
25,2024-04-22,38866,음/식료품소매,21,F
25,2024-04-23,22226,패션잡화,21,F
25,2024-04-23,78414,연료판매,21,F
25,2024-04-23,5444,의약/의료품,21,F
25,2024-04-23,77483,고기요리,21,F
25,2024-04-23,81493,스포츠/레져용품,21,F
25,2024-04-24,76078,일식/수산물,21,F
25,2024-04-24,37431,종합소매점,21,F
25,2024-04-24,32552,일식/수산물,21,F
25,2024-04-24,11882,연료판매,21,F
25,2024-04-24,79537,음/식료품소매,21,F
25,2024-04-25,29938,차량관리/서비스,21,F
25,2024-04-25,36975,일식/수산물,21,F
25,2024-04-25,57708,취미/오락,21,F
25,2024-04-25,85050,한식,21,F
25,2024-04-25,43255,제조/도매,21,F
25,2024-04-26,44926,종합소매점,21,F
25,2024-04-26,2286,커피/음료,21,F
25,2024-04-26,17999,휴게소/대형업체,21,F
25,2024-04-26,94835,외국어학원,21,F
25,2024-04-26,33837,취미/오락,21,F
25,2024-04-27,4108,제과/제빵/떡/케익,21,F
25,2024-04-27,62653,분식,21,F
25,2024-04-27,77937,별식/퓨전요리,21,F
25,2024-04-27,22090,연료판매,21,F
25,2024-04-27,43132,선물/완구,21,F
25,2024-04-28,57367,일식/수산물,21,F
25,2024-04-28,23308,휴게소/대형업체,21,F
25,2024-04-28,96657,기업,21,F
25,2024-04-28,88758,닭/오리요리,21,F
25,2024-04-28,35242,연료판매,21,F
25,2024-04-29,15000,커피/음료,21,F
25,2024-04-29,48321,고기요리,21,F
25,2024-04-29,47778,제과/제빵/떡/케익,21,F
25,2024-04-29,65437,연료판매,21,F
25,2024-04-29,33931,고기요리,21,F
25,2024-04-30,57072,종합소매점,21,F
25,2024-04-30,66543,특화병원,21,F
25,2024-04-30,9317,커피/음료,21,F
25,2024-04-30,27172,제조/도매,21,F
25,2024-04-30,88898,음/식료품소매,21,F
26,2024-04-01,35978,종합소매점,20,F
26,2024-04-01,11845,커피/음료,20,F
26,2024-04-01,66612,선물/완구,20,F
26,2024-04-01,15726,분식,20,F
26,2024-04-01,4162,별식/퓨전요리,20,F
26,2024-04-02,5673,세탁/가사서비스,20,F
26,2024-04-02,93185,고기요리,20,F
26,2024-04-02,71616,닭/오리요리,20,F
26,2024-04-02,74654,연료판매,20,F
26,2024-04-02,12049,사무/교육용품,20,F
26,2024-04-03,24852,기타용품,20,F
26,2024-04-03,23879,닭/오리요리,20,F
26,2024-04-03,12120,광고/인쇄/인화,20,F
26,2024-04-03,78665,별식/퓨전요리,20,F
26,2024-04-03,26453,양식,20,F
26,2024-04-04,16658,종합소매점,20,F
26,2024-04-04,99434,일반스포츠,20,F
26,2024-04-04,86049,취미/오락,20,F
26,2024-04-04,45506,일반병원,20,F
26,2024-04-04,53235,닭/오리요리,20,F
26,2024-04-05,14045,제과/제빵/떡/케익,20,F
26,2024-04-05,53117,별식/퓨전요리,20,F
26,2024-04-05,24395,분식,20,F
26,2024-04-05,17566,종합소매점,20,F
26,2024-04-05,14132,한식,20,F
26,2024-04-06,9675,종합소매점,20,F
26,2024-04-06,45320,의복/의류,20,F
26,2024-04-06,25822,음/식료품소매,20,F
26,2024-04-06,34362,일반스포츠,20,F
26,2024-04-06,15000,커피/음료,20,F
26,2024-04-07,24726,종합소매점,20,F
26,2024-04-07,8867,연료판매,20,F
26,2024-04-07,3548,패션잡화,20,F
26,2024-04-07,40598,일식/수산물,20,F
26,2024-04-07,72092,음/식료품소매,20,F
26,2024-04-08,20540,차량관리/서비스,20,F
26,2024-04-08,43354,광고/인쇄/인화,20,F
26,2024-04-08,70156,일반병원,20,F
26,2024-04-08,86802,의복/의류,20,F
26,2024-04-08,20122,종합소매점,20,F
26,2024-04-09,54920,분식,20,F
26,2024-04-09,23074,한식,20,F
26,2024-04-09,55031,인터넷쇼핑,20,F
26,2024-04-09,36764,종합소매점,20,F
26,2024-04-09,89233,건강/기호식품,20,F
26,2024-04-10,97486,선물/완구,20,F
26,2024-04-10,4568,일반병원,20,F
26,2024-04-10,4646,연료판매,20,F
26,2024-04-10,2467,화장품소매,20,F
26,2024-04-10,25706,제조/도매,20,F
26,2024-04-11,80242,차량관리/서비스,20,F
26,2024-04-11,74252,수의업,20,F
26,2024-04-11,8789,중식,20,F
26,2024-04-11,42562,연료판매,20,F
26,2024-04-11,47858,연료판매,20,F
26,2024-04-12,53624,고기요리,20,F
26,2024-04-12,28481,분식,20,F
26,2024-04-12,62284,연료판매,20,F
26,2024-04-12,64500,종합소매점,20,F
26,2024-04-12,30800,인테리어/가정용품,20,F
26,2024-04-13,45298,미용서비스,20,F
26,2024-04-13,14058,특화병원,20,F
26,2024-04-13,86679,음/식료품소매,20,F
26,2024-04-13,81775,일반병원,20,F
26,2024-04-13,52992,닭/오리요리,20,F
26,2024-04-14,60355,연료판매,20,F
26,2024-04-14,53924,연료판매,20,F
26,2024-04-14,57617,일반병원,20,F
26,2024-04-14,27408,닭/오리요리,20,F
26,2024-04-14,26720,분식,20,F
26,2024-04-15,22975,종합소매점,20,F
26,2024-04-15,59265,종합소매점,20,F
26,2024-04-15,38439,종합소매점,20,F
26,2024-04-15,32153,휴게소/대형업체,20,F
26,2024-04-15,44218,패스트푸드,20,F
26,2024-04-16,86581,일반스포츠,20,F
26,2024-04-16,14906,커피/음료,20,F
26,2024-04-16,75273,종합소매점,20,F
26,2024-04-16,87121,제조/도매,20,F
26,2024-04-16,31352,패스트푸드,20,F
26,2024-04-17,21468,패스트푸드,20,F
26,2024-04-17,10671,커피/음료,20,F
26,2024-04-17,72187,한식,20,F
26,2024-04-17,17598,패스트푸드,20,F
26,2024-04-17,79588,의복/의류,20,F
26,2024-04-18,24332,분식,20,F
26,2024-04-18,48271,별식/퓨전요리,20,F
26,2024-04-18,64750,의약/의료품,20,F
26,2024-04-18,25226,의복/의류,20,F
26,2024-04-18,1507,취미/오락,20,F
26,2024-04-19,69784,의약/의료품,20,F
26,2024-04-19,23607,종합소매점,20,F
26,2024-04-19,10283,음/식료품소매,20,F
26,2024-04-19,73622,일반스포츠,20,F
26,2024-04-19,11245,고기요리,20,F
26,2024-04-20,20874,종합소매점,20,F
26,2024-04-20,58337,의약/의료품,20,F
26,2024-04-20,11248,제조/도매,20,F
26,2024-04-20,45510,별식/퓨전요리,20,F
26,2024-04-20,99272,음/식료품소매,20,F
26,2024-04-21,60266,음/식료품소매,20,F
26,2024-04-21,20630,종합소매점,20,F
26,2024-04-21,56088,간이주점,20,F
26,2024-04-21,45594,별식/퓨전요리,20,F
26,2024-04-21,46029,유아교육,20,F
26,2024-04-22,65998,악기/공예,20,F
26,2024-04-22,33708,연료판매,20,F
26,2024-04-22,27427,중식,20,F
26,2024-04-22,43666,분식,20,F
26,2024-04-22,24644,일반병원,20,F
26,2024-04-23,79720,음/식료품소매,20,F
26,2024-04-23,95314,연료판매,20,F
26,2024-04-23,60664,유아교육,20,F
26,2024-04-23,79987,공공기관,20,F
26,2024-04-23,15849,한식,20,F
26,2024-04-24,24809,별식/퓨전요리,20,F
26,2024-04-24,74403,종합소매점,20,F
26,2024-04-24,69372,일반스포츠,20,F
26,2024-04-24,1743,화장품소매,20,F
26,2024-04-24,67306,제조/도매,20,F
26,2024-04-25,20075,차량관리/서비스,20,F
26,2024-04-25,4118,일반스포츠,20,F
26,2024-04-25,21530,연료판매,20,F
26,2024-04-25,23076,종합소매점,20,F
26,2024-04-25,62866,일반스포츠,20,F
26,2024-04-26,63882,취미/오락,20,F
26,2024-04-26,40503,일식/수산물,20,F
26,2024-04-26,6850,음/식료품소매,20,F
26,2024-04-26,63282,한식,20,F
26,2024-04-26,24019,휴게소/대형업체,20,F
26,2024-04-27,15839,유흥주점,20,F
26,2024-04-27,8033,숙박,20,F
26,2024-04-27,7309,의복/의류,20,F
26,2024-04-27,15000,커피/음료,20,F
26,2024-04-27,7093,사우나/휴게시설,20,F
26,2024-04-28,58301,연료판매,20,F
26,2024-04-28,89561,제조/도매,20,F
26,2024-04-28,71149,화장품소매,20,F
26,2024-04-28,93789,화장품소매,20,F
26,2024-04-28,32412,별식/퓨전요리,20,F
26,2024-04-29,15000,커피/음료,20,F
26,2024-04-29,12633,커피/음료,20,F
26,2024-04-29,41994,화장품소매,20,F
26,2024-04-29,83069,취미/오락,20,F
26,2024-04-29,21456,휴게소/대형업체,20,F
26,2024-04-30,1574,휴게소/대형업체,20,F
26,2024-04-30,86124,일반스포츠,20,F
26,2024-04-30,34680,화장품소매,20,F
26,2024-04-30,97951,일반병원,20,F
26,2024-04-30,10811,종합소매점,20,F
27,2024-04-01,52531,음/식료품소매,22,M
27,2024-04-01,51790,화장품소매,22,M
27,2024-04-01,15078,일식/수산물,22,M
27,2024-04-01,97609,일식/수산물,22,M
27,2024-04-01,6470,커피/음료,22,M
27,2024-04-02,96595,광고/인쇄/인화,22,M
27,2024-04-02,92145,패션잡화,22,M
27,2024-04-02,72893,종합소매점,22,M
27,2024-04-02,7249,제과/제빵/떡/케익,22,M
27,2024-04-02,45114,의약/의료품,22,M
27,2024-04-03,30563,종합소매점,22,M
27,2024-04-03,79393,연료판매,22,M
27,2024-04-03,35075,차량관리/부품,22,M
27,2024-04-03,30693,패션잡화,22,M
27,2024-04-03,78380,한식,22,M
27,2024-04-04,15000,커피/음료,22,M
27,2024-04-04,59913,부페,22,M
27,2024-04-04,66554,연료판매,22,M
27,2024-04-04,82084,일반스포츠,22,M
27,2024-04-04,8174,종합소매점,22,M
27,2024-04-05,17010,종합소매점,22,M
27,2024-04-05,8859,종합소매점,22,M
27,2024-04-05,46235,선물/완구,22,M
27,2024-04-05,78494,일식/수산물,22,M
27,2024-04-05,22551,미용서비스,22,M
27,2024-04-06,75038,연료판매,22,M
27,2024-04-06,23956,연료판매,22,M
27,2024-04-06,78955,연료판매,22,M
27,2024-04-06,92580,연료판매,22,M
27,2024-04-06,54926,의복/의류,22,M
27,2024-04-07,89764,인테리어/가정용품,22,M
27,2024-04-07,69940,인테리어/가정용품,22,M
27,2024-04-07,9564,사우나/휴게시설,22,M
27,2024-04-07,15000,커피/음료,22,M
27,2024-04-07,20770,별식/퓨전요리,22,M
27,2024-04-08,6064,의복/의류,22,M
27,2024-04-08,55160,서적/도서,22,M
27,2024-04-08,75489,인테리어/가정용품,22,M
27,2024-04-08,37292,종합소매점,22,M
27,2024-04-08,73866,한식,22,M
27,2024-04-09,6610,커피/음료,22,M
27,2024-04-09,47649,별식/퓨전요리,22,M
27,2024-04-09,47899,일식/수산물,22,M
27,2024-04-09,81013,의약/의료품,22,M
27,2024-04-09,68250,의약/의료품,22,M
27,2024-04-10,43507,분식,22,M
27,2024-04-10,51934,연료판매,22,M
27,2024-04-10,22544,음/식료품소매,22,M
27,2024-04-10,14266,패스트푸드,22,M
27,2024-04-10,62913,화장품소매,22,M
27,2024-04-11,55023,미용서비스,22,M
27,2024-04-11,61464,분식,22,M
27,2024-04-11,29504,패션잡화,22,M
27,2024-04-11,59574,일반병원,22,M
27,2024-04-11,93457,일반병원,22,M
27,2024-04-12,25054,일식/수산물,22,M
27,2024-04-12,4265,미용서비스,22,M
27,2024-04-12,81438,한식,22,M
27,2024-04-12,52279,미용서비스,22,M
27,2024-04-12,58604,의복/의류,22,M
27,2024-04-13,66841,연료판매,22,M
27,2024-04-13,44905,분식,22,M
27,2024-04-13,32168,일반병원,22,M
27,2024-04-13,31391,음/식료품소매,22,M
27,2024-04-13,73126,한식,22,M
27,2024-04-14,59192,음/식료품소매,22,M
27,2024-04-14,15000,커피/음료,22,M
27,2024-04-14,22985,음/식료품소매,22,M
27,2024-04-14,62850,고기요리,22,M
27,2024-04-14,74347,연료판매,22,M
27,2024-04-15,13602,특화병원,22,M
27,2024-04-15,63029,닭/오리요리,22,M
27,2024-04-15,7958,연료판매,22,M
27,2024-04-15,6195,패스트푸드,22,M
27,2024-04-15,7642,패스트푸드,22,M
27,2024-04-16,45504,의약/의료품,22,M
27,2024-04-16,95255,서적/도서,22,M
27,2024-04-16,71096,취미/오락,22,M
27,2024-04-16,15892,제과/제빵/떡/케익,22,M
27,2024-04-16,35665,패스트푸드,22,M
27,2024-04-17,73568,차량관리/서비스,22,M
27,2024-04-17,39833,별식/퓨전요리,22,M
27,2024-04-17,34582,의약/의료품,22,M
27,2024-04-17,96645,종합소매점,22,M
27,2024-04-17,44907,의약/의료품,22,M
27,2024-04-18,37049,의약/의료품,22,M
27,2024-04-18,97751,고기요리,22,M
27,2024-04-18,38548,일식/수산물,22,M
27,2024-04-18,21316,종합소매점,22,M
27,2024-04-18,25605,별식/퓨전요리,22,M
27,2024-04-19,48321,종합소매점,22,M
27,2024-04-19,31622,연료판매,22,M
27,2024-04-19,31442,차량관리/부품,22,M
27,2024-04-19,62660,종합소매점,22,M
27,2024-04-19,13277,커피/음료,22,M
27,2024-04-20,71499,음/식료품소매,22,M
27,2024-04-20,64656,연료판매,22,M
27,2024-04-20,59546,한식,22,M
27,2024-04-20,26790,분식,22,M
27,2024-04-20,48948,연료판매,22,M
27,2024-04-21,32482,닭/오리요리,22,M
27,2024-04-21,44207,미용서비스,22,M
27,2024-04-21,40220,제과/제빵/떡/케익,22,M
27,2024-04-21,19955,종합소매점,22,M
27,2024-04-21,76337,연료판매,22,M
27,2024-04-22,84252,고기요리,22,M
27,2024-04-22,40183,분식,22,M
27,2024-04-22,11105,커피/음료,22,M
27,2024-04-22,73448,의복/의류,22,M
27,2024-04-22,58222,종합소매점,22,M
27,2024-04-23,10804,고기요리,22,M
27,2024-04-23,21680,한식,22,M
27,2024-04-23,19619,음/식료품소매,22,M
27,2024-04-23,15000,커피/음료,22,M
27,2024-04-23,73478,음/식료품소매,22,M
27,2024-04-24,3400,중식,22,M
27,2024-04-24,15060,닭/오리요리,22,M
27,2024-04-24,90957,한식,22,M
27,2024-04-24,35113,한식,22,M
27,2024-04-24,78184,일반병원,22,M
27,2024-04-25,58275,패션잡화,22,M
27,2024-04-25,62920,음/식료품소매,22,M
27,2024-04-25,42585,의약/의료품,22,M
27,2024-04-25,68680,연료판매,22,M
27,2024-04-25,17096,중식,22,M
27,2024-04-26,2620,제과/제빵/떡/케익,22,M
27,2024-04-26,81271,차량관리/서비스,22,M
27,2024-04-26,36805,의복/의류,22,M
27,2024-04-26,43944,의약/의료품,22,M
27,2024-04-26,84470,연료판매,22,M
27,2024-04-27,15000,커피/음료,22,M
27,2024-04-27,94597,음/식료품소매,22,M
27,2024-04-27,13697,의약/의료품,22,M
27,2024-04-27,3009,패스트푸드,22,M
27,2024-04-27,36107,고기요리,22,M
27,2024-04-28,56617,종합소매점,22,M
27,2024-04-28,61020,종합소매점,22,M
27,2024-04-28,46710,별식/퓨전요리,22,M
27,2024-04-28,45063,악기/공예,22,M
27,2024-04-28,2716,종합소매점,22,M
27,2024-04-29,15166,일반병원,22,M
27,2024-04-29,37353,한식,22,M
27,2024-04-29,99118,미용서비스,22,M
27,2024-04-29,35608,종합소매점,22,M
27,2024-04-29,5742,연료판매,22,M
27,2024-04-30,38788,음/식료품소매,22,M
27,2024-04-30,55016,한식,22,M
27,2024-04-30,18830,별식/퓨전요리,22,M
27,2024-04-30,1079,휴게소/대형업체,22,M
27,2024-04-30,2880,커피/음료,22,M
28,2024-04-01,63217,한식,26,M
28,2024-04-01,96136,차량관리/서비스,26,M
28,2024-04-01,8094,휴게소/대형업체,26,M
28,2024-04-01,62089,중식,26,M
28,2024-04-01,14106,패스트푸드,26,M
28,2024-04-02,22638,양식,26,M
28,2024-04-02,85902,유아교육,26,M
28,2024-04-02,12146,닭/오리요리,26,M
28,2024-04-02,7577,닭/오리요리,26,M
28,2024-04-02,82014,차량관리/서비스,26,M
28,2024-04-03,16434,제과/제빵/떡/케익,26,M
28,2024-04-03,15000,커피/음료,26,M
28,2024-04-03,85386,연료판매,26,M
28,2024-04-03,70839,미용서비스,26,M
28,2024-04-03,39153,한식,26,M
28,2024-04-04,46536,간이주점,26,M
28,2024-04-04,5190,커피/음료,26,M
28,2024-04-04,93016,미용서비스,26,M
28,2024-04-04,7932,제과/제빵/떡/케익,26,M
28,2024-04-04,58154,화장품소매,26,M
28,2024-04-05,14264,중식,26,M
28,2024-04-05,33780,세탁/가사서비스,26,M
28,2024-04-05,56416,일반병원,26,M
28,2024-04-05,29666,연료판매,26,M
28,2024-04-05,39220,제과/제빵/떡/케익,26,M
28,2024-04-06,41818,종합소매점,26,M
28,2024-04-06,27503,한식,26,M
28,2024-04-06,8054,중식,26,M
28,2024-04-06,28965,의복/의류,26,M
28,2024-04-06,92806,의복/의류,26,M
28,2024-04-07,67187,기타결제,26,M
28,2024-04-07,40345,차량관리/서비스,26,M
28,2024-04-07,71093,별식/퓨전요리,26,M
28,2024-04-07,20675,제과/제빵/떡/케익,26,M
28,2024-04-07,3057,미용서비스,26,M
28,2024-04-08,98731,수의업,26,M
28,2024-04-08,40560,선물/완구,26,M
28,2024-04-08,97113,일반병원,26,M
28,2024-04-08,1522,제조/도매,26,M
28,2024-04-08,19236,분식,26,M
28,2024-04-09,4014,음/식료품소매,26,M
28,2024-04-09,27961,제과/제빵/떡/케익,26,M
28,2024-04-09,63540,연료판매,26,M
28,2024-04-09,37370,취미/오락,26,M
28,2024-04-09,53053,제조/도매,26,M
28,2024-04-10,57140,분식,26,M
28,2024-04-10,21691,일반병원,26,M
28,2024-04-10,12695,한식,26,M
28,2024-04-10,30784,인테리어/가정용품,26,M
28,2024-04-10,35450,한식,26,M
28,2024-04-11,15000,커피/음료,26,M
28,2024-04-11,71490,패션잡화,26,M
28,2024-04-11,3956,분식,26,M
28,2024-04-11,26372,휴게소/대형업체,26,M
28,2024-04-11,56087,의복/의류,26,M
28,2024-04-12,89967,일반병원,26,M
28,2024-04-12,65485,음/식료품소매,26,M
28,2024-04-12,95071,의약/의료품,26,M
28,2024-04-12,53858,부페,26,M
28,2024-04-12,57407,일반스포츠,26,M
28,2024-04-13,61684,특화병원,26,M
28,2024-04-13,20766,패스트푸드,26,M
28,2024-04-13,5841,커피/음료,26,M
28,2024-04-13,65289,제조/도매,26,M
28,2024-04-13,45290,한식,26,M
28,2024-04-14,60431,한식,26,M
28,2024-04-14,17300,한식,26,M
28,2024-04-14,62403,차량관리/서비스,26,M
28,2024-04-14,73873,취미/오락,26,M
28,2024-04-14,34859,고기요리,26,M
28,2024-04-15,18684,분식,26,M
28,2024-04-15,15281,취미/오락,26,M
28,2024-04-15,10157,패션잡화,26,M
28,2024-04-15,16458,한식,26,M
28,2024-04-15,61886,별식/퓨전요리,26,M
28,2024-04-16,15708,패스트푸드,26,M
28,2024-04-16,30974,사무/교육용품,26,M
28,2024-04-16,88543,유흥주점,26,M
28,2024-04-16,45136,음/식료품소매,26,M
28,2024-04-16,34341,화장품소매,26,M
28,2024-04-17,25327,사우나/휴게시설,26,M
28,2024-04-17,51905,독서실/고시원,26,M
28,2024-04-17,72703,음/식료품소매,26,M
28,2024-04-17,45031,일식/수산물,26,M
28,2024-04-17,26211,휴게소/대형업체,26,M
28,2024-04-18,57917,일반스포츠,26,M
28,2024-04-18,8242,화장품소매,26,M
28,2024-04-18,3284,커피/음료,26,M
28,2024-04-18,19866,의약/의료품,26,M
28,2024-04-18,10745,패스트푸드,26,M
28,2024-04-19,4322,일반스포츠,26,M
28,2024-04-19,89557,차량관리/서비스,26,M
28,2024-04-19,69847,유아교육,26,M
28,2024-04-19,94126,음/식료품소매,26,M
28,2024-04-19,84492,여행/유학대행,26,M
28,2024-04-20,94979,화장품소매,26,M
28,2024-04-20,91604,수리서비스,26,M
28,2024-04-20,70876,종합소매점,26,M
28,2024-04-20,22430,종합소매점,26,M
28,2024-04-20,91212,보안/운송,26,M
28,2024-04-21,63467,의약/의료품,26,M
28,2024-04-21,1761,종합소매점,26,M
28,2024-04-21,20471,별식/퓨전요리,26,M
28,2024-04-21,80822,화장품소매,26,M
28,2024-04-21,3690,연료판매,26,M
28,2024-04-22,24766,의약/의료품,26,M
28,2024-04-22,45836,일반병원,26,M
28,2024-04-22,79143,일식/수산물,26,M
28,2024-04-22,42062,제과/제빵/떡/케익,26,M
28,2024-04-22,3800,양식,26,M
28,2024-04-23,69615,미용서비스,26,M
28,2024-04-23,72022,숙박,26,M
28,2024-04-23,68077,종합소매점,26,M
28,2024-04-23,42435,차량관리/서비스,26,M
28,2024-04-23,21602,제과/제빵/떡/케익,26,M
28,2024-04-24,49127,중식,26,M
28,2024-04-24,76888,고기요리,26,M
28,2024-04-24,94061,고기요리,26,M
28,2024-04-24,80912,미용서비스,26,M
28,2024-04-24,20505,제과/제빵/떡/케익,26,M
28,2024-04-25,57508,음/식료품소매,26,M
28,2024-04-25,69351,연료판매,26,M
28,2024-04-25,36220,취미/오락,26,M
28,2024-04-25,77430,음/식료품소매,26,M
28,2024-04-25,14773,연료판매,26,M
28,2024-04-26,30833,음/식료품소매,26,M
28,2024-04-26,2254,제조/도매,26,M
28,2024-04-26,51654,의약/의료품,26,M
28,2024-04-26,26268,한식,26,M
28,2024-04-26,41030,기타의료,26,M
28,2024-04-27,51487,일식/수산물,26,M
28,2024-04-27,50793,연료판매,26,M
28,2024-04-27,6629,커피/음료,26,M
28,2024-04-27,71545,닭/오리요리,26,M
28,2024-04-27,6809,차량판매,26,M
28,2024-04-28,92103,차량관리/서비스,26,M
28,2024-04-28,77733,광고/인쇄/인화,26,M
28,2024-04-28,90186,음/식료품소매,26,M
28,2024-04-28,12858,커피/음료,26,M
28,2024-04-28,89333,음/식료품소매,26,M
28,2024-04-29,3479,종합소매점,26,M
28,2024-04-29,8364,제과/제빵/떡/케익,26,M
28,2024-04-29,89341,스포츠/레져용품,26,M
28,2024-04-29,32245,기타결제,26,M
28,2024-04-29,31125,한식,26,M
28,2024-04-30,86082,선물/완구,26,M
28,2024-04-30,83504,미용서비스,26,M
28,2024-04-30,83881,종합소매점,26,M
28,2024-04-30,17463,의약/의료품,26,M
28,2024-04-30,1162,한식,26,M
29,2024-04-01,5991,중식,20,F
29,2024-04-01,32298,여행/유학대행,20,F
29,2024-04-01,66348,분식,20,F
29,2024-04-01,90384,제조/도매,20,F
29,2024-04-01,1609,커피/음료,20,F
29,2024-04-02,24046,인테리어/가정용품,20,F
29,2024-04-02,2711,별식/퓨전요리,20,F
29,2024-04-02,15669,분식,20,F
29,2024-04-02,65160,별식/퓨전요리,20,F
29,2024-04-02,15000,커피/음료,20,F
29,2024-04-03,78059,연료판매,20,F
29,2024-04-03,96110,제조/도매,20,F
29,2024-04-03,27769,별식/퓨전요리,20,F
29,2024-04-03,4334,종합소매점,20,F
29,2024-04-03,36510,종합소매점,20,F
29,2024-04-04,2616,중식,20,F
29,2024-04-04,10378,커피/음료,20,F
29,2024-04-04,2846,중식,20,F
29,2024-04-04,12617,한식,20,F
29,2024-04-04,33712,의복/의류,20,F
29,2024-04-05,40262,종합소매점,20,F
29,2024-04-05,51726,별식/퓨전요리,20,F
29,2024-04-05,49191,예체능계학원,20,F
29,2024-04-05,18499,양식,20,F
29,2024-04-05,10070,별식/퓨전요리,20,F
29,2024-04-06,2813,중식,20,F
29,2024-04-06,30705,의복/의류,20,F
29,2024-04-06,74207,의복/의류,20,F
29,2024-04-06,38152,분식,20,F
29,2024-04-06,53980,별식/퓨전요리,20,F
29,2024-04-07,4462,커피/음료,20,F
29,2024-04-07,80231,종합소매점,20,F
29,2024-04-07,18605,인테리어/가정용품,20,F
29,2024-04-07,1437,제과/제빵/떡/케익,20,F
29,2024-04-07,6022,커피/음료,20,F
29,2024-04-08,39026,일식/수산물,20,F
29,2024-04-08,41331,제조/도매,20,F
29,2024-04-08,42520,유흥주점,20,F
29,2024-04-08,2793,특화병원,20,F
29,2024-04-08,46220,가전제품,20,F
29,2024-04-09,16271,의복/의류,20,F
29,2024-04-09,90902,종합소매점,20,F
29,2024-04-09,56101,간이주점,20,F
29,2024-04-09,29418,일반병원,20,F
29,2024-04-09,38128,제과/제빵/떡/케익,20,F
29,2024-04-10,27601,종합소매점,20,F
29,2024-04-10,35302,닭/오리요리,20,F
29,2024-04-10,33168,종합소매점,20,F
29,2024-04-10,51828,연료판매,20,F
29,2024-04-10,25374,분식,20,F
29,2024-04-11,5612,분식,20,F
29,2024-04-11,21942,선물/완구,20,F
29,2024-04-11,42773,화장품소매,20,F
29,2024-04-11,61307,음/식료품소매,20,F
29,2024-04-11,84894,가전제품,20,F
29,2024-04-12,8084,별식/퓨전요리,20,F
29,2024-04-12,22287,제과/제빵/떡/케익,20,F
29,2024-04-12,39521,별식/퓨전요리,20,F
29,2024-04-12,11969,커피/음료,20,F
29,2024-04-12,34775,일반스포츠,20,F
29,2024-04-13,73193,한식,20,F
29,2024-04-13,56347,인테리어/가정용품,20,F
29,2024-04-13,27657,제과/제빵/떡/케익,20,F
29,2024-04-13,40858,종합소매점,20,F
29,2024-04-13,95343,분식,20,F
29,2024-04-14,99975,음/식료품소매,20,F
29,2024-04-14,2637,연료판매,20,F
29,2024-04-14,8856,커피/음료,20,F
29,2024-04-14,36867,화장품소매,20,F
29,2024-04-14,41973,기업,20,F
29,2024-04-15,10354,별식/퓨전요리,20,F
29,2024-04-15,49477,음/식료품소매,20,F
29,2024-04-15,46044,닭/오리요리,20,F
29,2024-04-15,60604,의약/의료품,20,F
29,2024-04-15,4086,분식,20,F
29,2024-04-16,69482,연료판매,20,F
29,2024-04-16,72145,한식,20,F
29,2024-04-16,25236,한식,20,F
29,2024-04-16,84663,닭/오리요리,20,F
29,2024-04-16,15681,연료판매,20,F
29,2024-04-17,89954,간이주점,20,F
29,2024-04-17,33506,패션잡화,20,F
29,2024-04-17,27418,종합소매점,20,F
29,2024-04-17,70571,차량관리/서비스,20,F
29,2024-04-17,98422,일반스포츠,20,F
29,2024-04-18,63976,연료판매,20,F
29,2024-04-18,7318,한식,20,F
29,2024-04-18,15082,패스트푸드,20,F
29,2024-04-18,49564,가전제품,20,F
29,2024-04-18,95505,의복/의류,20,F
29,2024-04-19,15000,커피/음료,20,F
29,2024-04-19,25304,휴게소/대형업체,20,F
29,2024-04-19,44385,종합소매점,20,F
29,2024-04-19,50517,일반스포츠,20,F
29,2024-04-19,1865,음/식료품소매,20,F
29,2024-04-20,57797,일반스포츠,20,F
29,2024-04-20,61665,연료판매,20,F
